prod_reg_id,date,value
act_6,2012-03-01,350894085755.7421
act_6,2012-04-01,355979342571.1348
act_6,2012-05-01,364689496963.2658
act_6,2012-06-01,376673424105.7973
act_6,2012-07-01,369785943060.0147
act_6,2012-08-01,374666274508.6635
act_6,2012-09-01,373442606289.7823
act_6,2012-10-01,372620577539.4707
act_6,2012-11-01,394575332140.2119
act_6,2012-12-01,398222022901.4501
act_6,2013-01-01,400721965351.8553
act_6,2013-02-01,412771058864.52295
act_6,2013-03-01,412129740392.5465
act_6,2013-04-01,418795308801.8079
act_6,2013-05-01,436268746947.0252
act_6,2013-06-01,425303758850.7379
act_6,2013-07-01,430510717844.5908
act_6,2013-08-01,449658955189.7637
act_6,2013-09-01,460340818595.8613
act_6,2013-10-01,471791032529.039
act_6,2013-11-01,486026880768.5892
act_6,2013-12-01,506942744481.0138
act_6,2014-01-01,519318566355.4736
act_6,2014-02-01,536486742333.0286
act_6,2014-03-01,545934017990.2584
act_6,2014-04-01,541165549208.9351
act_6,2014-05-01,553378334146.6855
act_6,2014-06-01,551074342537.9296
act_6,2014-07-01,542914742538.3122
act_6,2014-08-01,568486072452.8433
act_6,2014-09-01,578968096022.5955
act_6,2014-10-01,586241638808.6954
act_6,2014-11-01,619357408441.9512
act_6,2014-12-01,649819631504.949
act_6,2015-01-01,649818985852.9615
act_6,2015-02-01,717211435090.2693
act_6,2015-03-01,678328719322.7977
act_6,2015-04-01,671892280470.2101
act_6,2015-05-01,658383894488.754
act_6,2015-06-01,650103810295.557
act_6,2015-07-01,657037221285.1262
act_6,2015-08-01,666145589304.0099
act_6,2015-09-01,687526560965.6698
act_6,2015-10-01,719502026548.8771
act_6,2015-11-01,717506923994.338
act_6,2015-12-01,706957026062.4329
act_6,2016-01-01,712984826269.6416
act_6,2016-02-01,748699987195.6569
act_6,2016-03-01,717528050592.1937
act_6,2016-04-01,701354038950.3264
act_6,2016-05-01,687109166582.8469
act_6,2016-06-01,711981639978.577
act_6,2016-07-01,601372449714.1542
act_6,2016-08-01,730231340195.7488
act_6,2016-09-01,716028566582.5679
act_6,2016-10-01,723245911647.7509
act_6,2016-11-01,719521938394.8375
act_6,2016-12-01,736584105607.4225
act_6,2017-01-01,724108535291.1299
act_6,2017-02-01,763902040721.7114
act_6,2017-03-01,738477649644.7926
act_6,2017-04-01,747126406266.8531
act_6,2017-05-01,764785032504.0546
act_6,2017-06-01,781001124992.9849
act_6,2017-07-01,797723351529.7058
act_6,2017-08-01,805576658725.647
act_6,2017-09-01,832407919956.3978
act_6,2017-10-01,856140232723.6516
act_6,2017-11-01,870886091576.4302
act_6,2017-12-01,858397578959.9641
act_6,2018-01-01,819388230890.0099
act_6,2018-02-01,841488809927.0857
act_6,2018-03-01,838719011666.7631
act_6,2018-04-01,833542465050.6812
act_6,2018-05-01,863070520852.375
act_6,2018-06-01,859092412525.466
act_6,2018-07-01,856996714317.0377
act_6,2018-08-01,883977949398.0983
act_6,2018-09-01,903236553696.578
act_6,2018-10-01,903195136036.7616
act_6,2018-11-01,913766119954.9541
act_6,2018-12-01,844479597316.2771
act_6,2019-01-01,869280600120.3835
act_6,2019-02-01,889253227271.6178
act_6,2019-03-01,875384025979.6941
act_6,2019-04-01,889987907035.525
act_6,2019-05-01,895778050531.9469
act_6,2019-06-01,893006166254.1791
act_6,2019-07-01,869613224879.87
act_6,2019-08-01,899361129963.4993
act_6,2019-09-01,909839580524.702
act_6,2019-10-01,886791903590.4459
act_6,2019-11-01,923533093862.6796
act_6,2019-12-01,927734669872.9965
act_6,2020-01-01,883768297574.4464
act_6,2020-02-01,932012478662.6138
act_11,2010-02-01,163856834149.72638
act_11,2010-03-01,166974548991.30536
act_11,2010-04-01,163266928271.7371
act_11,2010-05-01,166928173464.191
act_11,2010-06-01,169928711567.85068
act_11,2010-07-01,175048575176.25375
act_11,2010-08-01,176100396286.51254
act_11,2010-09-01,177704318072.80853
act_11,2010-10-01,178891227393.5422
act_11,2010-11-01,188991083566.1045
act_11,2010-12-01,192875968939.55634
act_11,2011-01-01,188271151195.0937
act_11,2011-02-01,193829240416.16107
act_11,2011-03-01,194832761256.97028
act_11,2011-04-01,190792459730.2697
act_11,2011-05-01,206904665384.3636
act_11,2011-06-01,206636974105.6617
act_11,2011-07-01,204235869735.6396
act_11,2011-08-01,209615659695.3217
act_11,2011-09-01,218198767220.76288
act_11,2011-10-01,222310906945.7634
act_11,2011-11-01,224146172482.66785
act_11,2011-12-01,231076568813.50525
act_11,2012-01-01,230097184395.88126
act_11,2012-02-01,238332178841.6807
act_11,2012-03-01,238007144385.3744
act_11,2012-04-01,243386125050.1996
act_11,2012-05-01,249717889911.4675
act_11,2012-06-01,246483053201.5556
act_11,2012-07-01,236145922832.0587
act_11,2012-08-01,241713529565.48254
act_11,2012-09-01,242613093877.3253
act_11,2012-10-01,256543190622.1133
act_11,2012-11-01,261119547613.15546
act_11,2012-12-01,267186670895.8841
act_11,2013-01-01,264426752093.1352
act_11,2013-02-01,267915697725.2335
act_11,2013-03-01,268585956826.4413
act_11,2013-04-01,272426960212.8226
act_11,2013-05-01,275880851409.7178
act_11,2013-06-01,272078548009.1995
act_11,2013-07-01,262236446303.54266
act_11,2013-08-01,275161006545.0432
act_11,2013-09-01,276924288983.65234
act_11,2013-10-01,274712302425.3032
act_11,2013-11-01,276284908565.91675
act_11,2013-12-01,280235219705.16
act_11,2014-01-01,281878966848.8021
act_11,2014-02-01,302460654467.5737
act_11,2014-03-01,309314750307.9921
act_11,2014-04-01,314980433645.13763
act_11,2014-05-01,318839660165.1958
act_11,2014-06-01,315313108329.6357
act_11,2014-07-01,310626455337.22
act_11,2014-08-01,323940667825.2422
act_11,2014-09-01,328508917223.5237
act_11,2014-10-01,326093453781.762
act_11,2014-11-01,340183482508.148
act_11,2014-12-01,352479574529.0923
act_11,2015-01-01,355783194882.5235
act_11,2015-02-01,375383986185.4644
act_11,2015-03-01,341611854591.6396
act_11,2015-04-01,338694330640.9692
act_11,2015-05-01,339672532296.565
act_11,2015-06-01,345531170475.0734
act_11,2015-07-01,335072639638.3107
act_11,2015-08-01,345957804236.2662
act_11,2015-09-01,367459029206.1076
act_11,2015-10-01,364424141879.0573
act_11,2015-11-01,367532398683.7332
act_11,2015-12-01,378573849148.6067
act_11,2016-01-01,381599122094.1532
act_11,2016-02-01,407081689842.0772
act_11,2016-03-01,404293161197.0905
act_11,2016-04-01,380034621608.3742
act_11,2016-05-01,373876459337.25146
act_11,2016-06-01,349932787587.8137
act_11,2016-07-01,341553285765.00543
act_11,2016-08-01,351554280834.01385
act_11,2016-09-01,349907774026.6233
act_11,2016-10-01,354317963823.3773
act_11,2016-11-01,360483421535.8181
act_11,2016-12-01,357700964612.39825
act_11,2017-01-01,323733269956.6843
act_11,2017-02-01,348855382604.9501
act_11,2017-03-01,344140204354.3009
act_11,2017-04-01,349465821160.9507
act_11,2017-05-01,349379667615.0713
act_11,2017-06-01,359279792669.7449
act_11,2017-07-01,342347113015.241
act_11,2017-08-01,352958302406.244
act_11,2017-09-01,372870856485.6131
act_11,2017-10-01,357367141106.1861
act_11,2017-11-01,370178771195.7444
act_11,2017-12-01,375717479180.1207
act_11,2018-01-01,364476015229.9179
act_11,2018-02-01,376132440870.40906
act_11,2018-03-01,388937422573.8499
act_11,2018-04-01,398665100981.6058
act_11,2018-05-01,410080162228.33344
act_11,2018-06-01,405571513241.43335
act_11,2018-07-01,393757160656.4436
act_11,2018-08-01,423535867577.3992
act_11,2018-09-01,423649621331.49023
act_11,2018-10-01,415809748801.7849
act_11,2018-11-01,420662449740.7632
act_11,2018-12-01,422234738116.9273
act_11,2019-01-01,411929735852.43396
act_11,2019-02-01,396620723896.6041
act_11,2019-03-01,390402971891.9693
act_11,2019-04-01,390397992150.802
act_11,2019-05-01,399713019171.7493
act_11,2019-06-01,398501266071.1445
act_11,2019-07-01,388723639073.4288
act_11,2019-08-01,394641323823.28455
act_11,2019-09-01,408311924779.7911
act_11,2019-10-01,418450903736.567
act_11,2019-11-01,418605663061.1405
act_11,2019-12-01,417662306827.42505
act_11,2020-01-01,395172248451.8188
act_11,2020-02-01,387055331690.7376
act_14,2010-02-01,124117255762.3341
act_14,2010-03-01,120364692362.01324
act_14,2010-04-01,119655832397.60995
act_14,2010-05-01,119752960808.88785
act_14,2010-06-01,119907130493.1101
act_14,2010-07-01,148973703957.7175
act_14,2010-08-01,150460813003.8561
act_14,2010-09-01,152866103245.77554
act_14,2010-10-01,156931459092.18802
act_14,2010-11-01,173817348891.35672
act_14,2010-12-01,171781744657.44333
act_14,2011-01-01,159414220672.18256
act_14,2011-02-01,159068055431.02875
act_14,2011-03-01,159472825906.84634
act_14,2011-04-01,160459022722.6547
act_14,2011-05-01,158733953532.7877
act_14,2011-06-01,161166376271.64474
act_14,2011-07-01,161945219676.9274
act_14,2011-08-01,157647864204.0839
act_14,2011-09-01,157411463283.8841
act_14,2011-10-01,156260546273.6636
act_14,2011-11-01,186654179770.73456
act_14,2011-12-01,190411226084.3526
act_14,2012-01-01,182405200811.601
act_14,2012-02-01,195618276398.1828
act_14,2012-03-01,197506642994.93808
act_14,2012-04-01,201453154388.92587
act_14,2012-05-01,201483555932.05527
act_14,2012-06-01,203225026156.7985
act_14,2012-07-01,200429394078.251
act_14,2012-08-01,200453613016.0637
act_14,2012-09-01,217322218614.16934
act_14,2012-10-01,219142388008.2404
act_14,2012-11-01,225698339708.61185
act_14,2012-12-01,211292914539.2925
act_14,2013-01-01,205933733797.9438
act_14,2013-02-01,206980347195.1176
act_14,2013-03-01,211966793974.59686
act_14,2013-04-01,218312204403.09216
act_14,2013-05-01,206561135070.9436
act_14,2013-06-01,204695863601.0056
act_14,2013-07-01,207852562445.96576
act_14,2013-08-01,224571181652.5901
act_14,2013-09-01,208554799822.03827
act_14,2013-10-01,213468342192.70844
act_14,2013-11-01,213825088469.2048
act_14,2013-12-01,224724391370.8664
act_14,2014-01-01,225739452546.5612
act_14,2014-02-01,230289265652.70026
act_14,2014-03-01,231616516659.1727
act_14,2014-04-01,291605861480.75684
act_14,2014-05-01,287726816451.09546
act_14,2014-06-01,292272169473.13605
act_14,2014-07-01,295544161781.58856
act_14,2014-08-01,291877528753.36444
act_14,2014-09-01,304408473949.7986
act_14,2014-10-01,314447600650.86035
act_14,2014-11-01,316806032353.57434
act_14,2014-12-01,334648160608.1598
act_14,2015-01-01,345673042976.4182
act_14,2015-02-01,368880416680.0972
act_14,2015-03-01,350463280500.7868
act_14,2015-04-01,341748414075.0607
act_14,2015-05-01,332722370920.77106
act_14,2015-06-01,333510504389.056
act_14,2015-07-01,342375855683.6611
act_14,2015-08-01,332420626863.8483
act_14,2015-09-01,346511106005.143
act_14,2015-10-01,336774210829.42523
act_14,2015-11-01,334957890635.8289
act_14,2015-12-01,320203199303.1341
act_14,2016-01-01,324864781716.21344
act_14,2016-02-01,323743383303.8525
act_14,2016-03-01,320777652277.1771
act_14,2016-04-01,309475788402.6688
act_14,2016-05-01,305940466338.3555
act_14,2016-06-01,295016278700.01794
act_14,2016-07-01,284035914693.85565
act_14,2016-08-01,273521138838.1252
act_14,2016-09-01,274607131715.1207
act_14,2016-10-01,269860458028.10226
act_14,2016-11-01,234290612138.3302
act_14,2016-12-01,234598684510.7151
act_14,2017-01-01,238486637394.3832
act_14,2017-02-01,284024233827.9928
act_14,2017-03-01,216219992696.04065
act_14,2017-04-01,207224769347.4113
act_14,2017-05-01,219205744230.76733
act_14,2017-06-01,214793645477.03214
act_14,2017-07-01,249216141758.47604
act_14,2017-08-01,223201172433.0896
act_14,2017-09-01,286161379757.59393
act_14,2017-10-01,284193118141.9847
act_14,2017-11-01,285625270206.60364
act_14,2017-12-01,283568945404.287
act_14,2018-01-01,281497374805.91003
act_14,2018-02-01,280551833530.53595
act_14,2018-03-01,273345878125.5663
act_14,2018-04-01,274777160481.3353
act_14,2018-05-01,272927232909.1527
act_14,2018-06-01,270752154572.7616
act_14,2018-07-01,277205874978.5562
act_14,2018-08-01,281825319841.0204
act_14,2018-09-01,299616664853.7156
act_14,2018-10-01,300148100615.288
act_14,2018-11-01,297141809536.042
act_14,2018-12-01,296009020888.4864
act_14,2019-01-01,294897841715.1753
act_14,2019-02-01,301876193015.9904
act_14,2019-03-01,300570185630.90826
act_14,2019-04-01,320815064072.7764
act_14,2019-05-01,312629020348.07245
act_14,2019-06-01,305052563102.87305
act_14,2019-07-01,294753625955.0245
act_14,2019-08-01,288395757602.308
act_14,2019-09-01,288369465466.5682
act_14,2019-10-01,291589058230.7422
act_14,2019-11-01,296031344744.2469
act_14,2019-12-01,301798138814.70483
act_14,2020-01-01,310209969054.50745
act_14,2020-02-01,312701783789.5953
act_7,2010-02-01,240249867051.91806
act_7,2010-03-01,241256793234.72385
act_7,2010-04-01,245717851861.6345
act_7,2010-05-01,251580172398.3177
act_7,2010-06-01,256262624227.7319
act_7,2010-07-01,277712860016.24005
act_7,2010-08-01,274412122379.362
act_7,2010-09-01,283760497614.145
act_7,2010-10-01,283345066178.61096
act_7,2010-11-01,284117197389.3239
act_7,2010-12-01,286678080523.4781
act_7,2011-01-01,290463793816.968
act_7,2011-02-01,286362314582.97217
act_7,2011-03-01,282489593659.3011
act_7,2011-04-01,274663822024.0137
act_7,2011-05-01,288955325246.1768
act_7,2011-06-01,282846742758.1595
act_7,2011-07-01,295050396261.59033
act_7,2011-08-01,297526308479.8347
act_7,2011-09-01,303038008951.7555
act_7,2011-10-01,306173493716.8618
act_7,2011-11-01,301406886278.4579
act_7,2011-12-01,321100717225.0826
act_7,2012-01-01,327538337951.4946
act_7,2012-02-01,324049708837.6713
act_7,2012-03-01,320126651520.3407
act_7,2012-04-01,325688580240.0129
act_7,2012-05-01,329921796936.90576
act_7,2012-06-01,328853178597.0279
act_7,2012-07-01,336051899711.6653
act_7,2012-08-01,339192656387.3435
act_7,2012-09-01,348406191776.873
act_7,2012-10-01,353665195521.14514
act_7,2012-11-01,346970971126.8263
act_7,2012-12-01,349676824209.962
act_7,2013-01-01,354736256679.1602
act_7,2013-02-01,344185916065.4924
act_7,2013-03-01,345541203166.16125
act_7,2013-04-01,352537926649.78064
act_7,2013-05-01,354244092750.1296
act_7,2013-06-01,355846968173.05634
act_7,2013-07-01,372273120108.3468
act_7,2013-08-01,378841347035.61945
act_7,2013-09-01,391054150661.252
act_7,2013-10-01,411287794660.7686
act_7,2013-11-01,410771335993.702
act_7,2013-12-01,407386512201.2913
act_7,2014-01-01,401987948429.1781
act_7,2014-02-01,414408876622.77496
act_7,2014-03-01,415223233482.19385
act_7,2014-04-01,423316800851.9525
act_7,2014-05-01,431683053067.508
act_7,2014-06-01,433399087604.3503
act_7,2014-07-01,426376858868.4177
act_7,2014-08-01,443305019381.9104
act_7,2014-09-01,457115792950.6775
act_7,2014-10-01,468937800352.766
act_7,2014-11-01,489671252703.9911
act_7,2014-12-01,501916195551.889
act_7,2015-01-01,516939812576.4456
act_7,2015-02-01,534584331462.7542
act_7,2015-03-01,527103486080.2139
act_7,2015-04-01,511270866399.1516
act_7,2015-05-01,509556912744.26294
act_7,2015-06-01,514826095191.6701
act_7,2015-07-01,544354182091.1639
act_7,2015-08-01,533518683211.5344
act_7,2015-09-01,568512401738.9486
act_7,2015-10-01,575784987170.7509
act_7,2015-11-01,611556060454.4976
act_7,2015-12-01,630323578067.7234
act_7,2016-01-01,656312640903.6566
act_7,2016-02-01,687634412416.9268
act_7,2016-03-01,683400098408.6268
act_7,2016-04-01,660830200035.3767
act_7,2016-05-01,661871112852.1097
act_7,2016-06-01,674600737567.8894
act_7,2016-07-01,667526567997.9957
act_7,2016-08-01,687387373187.0156
act_7,2016-09-01,677408985991.739
act_7,2016-10-01,671878138958.7333
act_7,2016-11-01,674663418749.9849
act_7,2016-12-01,681697209716.9619
act_7,2017-01-01,638928610730.9297
act_7,2017-02-01,662708542906.1003
act_7,2017-03-01,619034564767.1339
act_7,2017-04-01,614227548442.6365
act_7,2017-05-01,629377883306.1051
act_7,2017-06-01,635709727027.5366
act_7,2017-07-01,621488941244.701
act_7,2017-08-01,626353779323.8845
act_7,2017-09-01,624570093523.08
act_7,2017-10-01,615720775121.6663
act_7,2017-11-01,615831508851.9381
act_7,2017-12-01,607584796561.6149
act_7,2018-01-01,625874885860.4679
act_7,2018-02-01,633466557448.9878
act_7,2018-03-01,641248386538.5681
act_7,2018-04-01,632663699937.26
act_7,2018-05-01,641189983961.2842
act_7,2018-06-01,619785387625.183
act_7,2018-07-01,588685578620.8278
act_7,2018-08-01,591123318447.4512
act_7,2018-09-01,598307235130.5372
act_7,2018-10-01,595572641462.4366
act_7,2018-11-01,626788221845.8915
act_7,2018-12-01,621454262246.427
act_7,2019-01-01,577439045092.0472
act_7,2019-02-01,572028950907.7646
act_7,2019-03-01,561715834430.4906
act_7,2019-04-01,547130851758.8149
act_7,2019-05-01,526005059030.1365
act_7,2019-06-01,523901229563.7664
act_7,2019-07-01,491467983611.8367
act_7,2019-08-01,491305593504.0536
act_7,2019-09-01,517787034263.6246
act_7,2019-10-01,511523623548.4592
act_7,2019-11-01,518975185612.2164
act_7,2019-12-01,516243064391.7157
act_7,2020-01-01,476668771202.3272
act_7,2020-02-01,515204839806.6566
act_12,2010-02-01,150576267989.4388
act_12,2010-03-01,148782697492.84695
act_12,2010-04-01,147995522981.66693
act_12,2010-05-01,143405193059.7471
act_12,2010-06-01,147292302691.42102
act_12,2010-07-01,153464794139.97824
act_12,2010-08-01,153623768680.35574
act_12,2010-09-01,146743816639.41168
act_12,2010-10-01,146179353026.0992
act_12,2010-11-01,146480380542.27527
act_12,2010-12-01,143154234216.79074
act_12,2011-01-01,139933738017.03513
act_12,2011-02-01,144371348974.99832
act_12,2011-03-01,148555920575.91385
act_12,2011-04-01,145664059558.2719
act_12,2011-05-01,145318062362.7764
act_12,2011-06-01,138689209576.17294
act_12,2011-07-01,137991392578.28528
act_12,2011-08-01,141037272387.88092
act_12,2011-09-01,160009405231.86395
act_12,2011-10-01,157865069006.13504
act_12,2011-11-01,175162497899.2575
act_12,2011-12-01,200726301264.58154
act_12,2012-01-01,212827201678.85736
act_12,2012-02-01,227686828787.4525
act_12,2012-03-01,232920149962.6657
act_12,2012-04-01,239792612754.3412
act_12,2012-05-01,250275560227.7393
act_12,2012-06-01,258918565766.2355
act_12,2012-07-01,265154256462.9544
act_12,2012-08-01,269415929923.76456
act_12,2012-09-01,264871157904.2891
act_12,2012-10-01,263965184731.6148
act_12,2012-11-01,255509559890.0987
act_12,2012-12-01,257785788991.28445
act_12,2013-01-01,258619966543.2064
act_12,2013-02-01,265034507676.6757
act_12,2013-03-01,268329984240.4265
act_12,2013-04-01,264705558987.2036
act_12,2013-05-01,269603965991.21796
act_12,2013-06-01,271927517901.6053
act_12,2013-07-01,276218311539.4164
act_12,2013-08-01,356825101444.8051
act_12,2013-09-01,364985438545.8872
act_12,2013-10-01,349071991842.4985
act_12,2013-11-01,340014059216.8856
act_12,2013-12-01,343116771699.3421
act_12,2014-01-01,291781126829.9111
act_12,2014-02-01,306458898357.697
act_12,2014-03-01,303612120375.2508
act_12,2014-04-01,299059803008.0763
act_12,2014-05-01,310309702420.94604
act_12,2014-06-01,311309776934.5556
act_12,2014-07-01,301943541856.39404
act_12,2014-08-01,308655466290.80194
act_12,2014-09-01,316948106696.9049
act_12,2014-10-01,331949925177.0536
act_12,2014-11-01,344200587174.624
act_12,2014-12-01,381715197143.2871
act_12,2015-01-01,434349267341.6887
act_12,2015-02-01,456411123334.8285
act_12,2015-03-01,420471637212.4251
act_12,2015-04-01,406698178763.8978
act_12,2015-05-01,380623291742.2112
act_12,2015-06-01,364153884880.3134
act_12,2015-07-01,369062676655.4711
act_12,2015-08-01,375358811695.363
act_12,2015-09-01,406913085297.2128
act_12,2015-10-01,404760657983.3758
act_12,2015-11-01,398644008300.7368
act_12,2015-12-01,402676301857.4177
act_12,2016-01-01,419730267329.9339
act_12,2016-02-01,424167430606.8817
act_12,2016-03-01,421205255712.5834
act_12,2016-04-01,391296278875.3061
act_12,2016-05-01,379104256697.6455
act_12,2016-06-01,404070118282.3334
act_12,2016-07-01,395416269885.678
act_12,2016-08-01,402874685327.8799
act_12,2016-09-01,397237693778.9734
act_12,2016-10-01,390213706346.2023
act_12,2016-11-01,392774541056.3953
act_12,2016-12-01,401310077876.6598
act_12,2017-01-01,373424870808.416
act_12,2017-02-01,365193670079.9832
act_12,2017-03-01,361513615824.6625
act_12,2017-04-01,328706315186.51306
act_12,2017-05-01,340937233206.54395
act_12,2017-06-01,335401522939.4185
act_12,2017-07-01,352642425103.03625
act_12,2017-08-01,345796144603.6838
act_12,2017-09-01,345490362506.1671
act_12,2017-10-01,338328828951.91504
act_12,2017-11-01,347000719184.9117
act_12,2017-12-01,348802806374.1806
act_12,2018-01-01,331618888357.6572
act_12,2018-02-01,327635771427.2276
act_12,2018-03-01,327788455230.56604
act_12,2018-04-01,319756083086.0791
act_12,2018-05-01,349180492176.62524
act_12,2018-06-01,350765313790.02985
act_12,2018-07-01,327993872620.4846
act_12,2018-08-01,327430478521.2346
act_12,2018-09-01,356743603245.24554
act_12,2018-10-01,337796352854.71497
act_12,2018-11-01,324494768803.7439
act_12,2018-12-01,332093130609.6539
act_12,2019-01-01,345080439865.9151
act_12,2019-02-01,345135948125.41864
act_12,2019-03-01,351236050628.6663
act_12,2019-04-01,342310991068.6669
act_12,2019-05-01,343911040181.6277
act_12,2019-06-01,347959141604.6053
act_12,2019-07-01,336669238106.8686
act_12,2019-08-01,342357900997.4072
act_12,2019-09-01,338325348199.2317
act_12,2019-10-01,332538442835.96216
act_12,2019-11-01,337581343326.6881
act_12,2019-12-01,342789064319.11945
act_12,2020-01-01,327852516347.8875
act_12,2020-02-01,332043910674.4332
act_15,2010-02-01,142715677805.7758
act_15,2010-03-01,144647932401.41068
act_15,2010-04-01,148641196969.7822
act_15,2010-05-01,151902460110.35028
act_15,2010-06-01,155614844031.7226
act_15,2010-07-01,167649021245.05316
act_15,2010-08-01,170746779811.54318
act_15,2010-09-01,173807500451.5055
act_15,2010-10-01,175122456221.84854
act_15,2010-11-01,178869589689.994
act_15,2010-12-01,178607564122.01886
act_15,2011-01-01,185026534361.55173
act_15,2011-02-01,186965282734.71564
act_15,2011-03-01,188325554216.52905
act_15,2011-04-01,186011856699.1499
act_15,2011-05-01,188342112213.15848
act_15,2011-06-01,190053089918.9775
act_15,2011-07-01,187078604364.86154
act_15,2011-08-01,196789500895.6487
act_15,2011-09-01,203076714226.24887
act_15,2011-10-01,202137481364.10654
act_15,2011-11-01,197036684186.3394
act_15,2011-12-01,206336642815.41925
act_15,2012-01-01,182552368780.95367
act_15,2012-02-01,180768779622.3066
act_15,2012-03-01,177560409636.71524
act_15,2012-04-01,179286911994.60406
act_15,2012-05-01,183834056460.14432
act_15,2012-06-01,183072853463.38556
act_15,2012-07-01,177931011314.13126
act_15,2012-08-01,178219979222.52988
act_15,2012-09-01,176090642374.88513
act_15,2012-10-01,178334453895.95526
act_15,2012-11-01,180321664001.25146
act_15,2012-12-01,180541016228.74365
act_15,2013-01-01,183855867054.04016
act_15,2013-02-01,187390605196.6249
act_15,2013-03-01,189883070055.18564
act_15,2013-04-01,199473892186.04892
act_15,2013-05-01,199953165364.4092
act_15,2013-06-01,200161586112.42334
act_15,2013-07-01,198034469919.48746
act_15,2013-08-01,207158418495.44556
act_15,2013-09-01,209080829144.02484
act_15,2013-10-01,213065881249.54974
act_15,2013-11-01,215612997421.74246
act_15,2013-12-01,222599140905.75613
act_15,2014-01-01,229458665963.0548
act_15,2014-02-01,242589509480.35794
act_15,2014-03-01,240759931627.62616
act_15,2014-04-01,259317737692.7067
act_15,2014-05-01,261182979951.3176
act_15,2014-06-01,255731783781.67126
act_15,2014-07-01,255680918378.555
act_15,2014-08-01,271736758062.31665
act_15,2014-09-01,279165620268.9613
act_15,2014-10-01,283849382870.2031
act_15,2014-11-01,296989666642.93146
act_15,2014-12-01,298649896869.9282
act_15,2015-01-01,298071202079.18365
act_15,2015-02-01,295548442775.4997
act_15,2015-03-01,295255428624.1839
act_15,2015-04-01,283294296830.11816
act_15,2015-05-01,251399356186.0829
act_15,2015-06-01,257184153961.93585
act_15,2015-07-01,258747186202.98486
act_15,2015-08-01,282100276726.7522
act_15,2015-09-01,288062106167.7308
act_15,2015-10-01,284785604520.1783
act_15,2015-11-01,284983566082.9704
act_15,2015-12-01,287773001039.1937
act_15,2016-01-01,286494159269.90106
act_15,2016-02-01,300994532677.404
act_15,2016-03-01,293192107992.7351
act_15,2016-04-01,285249008028.3188
act_15,2016-05-01,279396536439.31604
act_15,2016-06-01,265847471719.5883
act_15,2016-07-01,260437592339.8781
act_15,2016-08-01,275209829609.4665
act_15,2016-09-01,280658271584.54803
act_15,2016-10-01,269485414735.0511
act_15,2016-11-01,268232355331.4907
act_15,2016-12-01,262716773368.93985
act_15,2017-01-01,234791993371.2732
act_15,2017-02-01,242697410119.0698
act_15,2017-03-01,251358045099.3557
act_15,2017-04-01,245516760979.0211
act_15,2017-05-01,245063791093.6233
act_15,2017-06-01,245276207031.48425
act_15,2017-07-01,244953211650.8859
act_15,2017-08-01,242024766865.9648
act_15,2017-09-01,264694158660.9865
act_15,2017-10-01,263740677164.77585
act_15,2017-11-01,274118565350.85455
act_15,2017-12-01,278469691106.8508
act_15,2018-01-01,257727867226.4999
act_15,2018-02-01,263620058480.1901
act_15,2018-03-01,259790709685.8897
act_15,2018-04-01,259507618721.7377
act_15,2018-05-01,263395514343.60284
act_15,2018-06-01,264739838665.5115
act_15,2018-07-01,275817777872.2949
act_15,2018-08-01,276796187088.96
act_15,2018-09-01,302096731202.36304
act_15,2018-10-01,297907175585.52515
act_15,2018-11-01,309862067204.9514
act_15,2018-12-01,322476315384.6548
act_15,2019-01-01,310550653561.0416
act_15,2019-02-01,335868518967.07513
act_15,2019-03-01,344986601321.6795
act_15,2019-04-01,323477168470.4908
act_15,2019-05-01,331331780213.36523
act_15,2019-06-01,334457772050.15924
act_15,2019-07-01,338784070716.4602
act_15,2019-08-01,332714149823.1384
act_15,2019-09-01,328658619995.3409
act_15,2019-10-01,334599248095.63666
act_15,2019-11-01,352302854805.8372
act_15,2019-12-01,355207880787.61383
act_15,2020-01-01,330403970615.68005
act_15,2020-02-01,331421909675.4511
act_16,2010-02-01,149119676532.018
act_16,2010-03-01,152522583841.6053
act_16,2010-04-01,152398939033.59586
act_16,2010-05-01,131501244536.20555
act_16,2010-06-01,124624103070.79387
act_16,2010-07-01,129499494710.75932
act_16,2010-08-01,132118975662.83215
act_16,2010-09-01,131450175722.08473
act_16,2010-10-01,135533732265.7685
act_16,2010-11-01,128467212443.5326
act_16,2010-12-01,132176072820.19667
act_16,2011-01-01,126181254374.3709
act_16,2011-02-01,129982161303.9536
act_16,2011-03-01,131146604630.73715
act_16,2011-04-01,126153265695.71938
act_16,2011-05-01,136522108208.09406
act_16,2011-06-01,137528546776.43002
act_16,2011-07-01,136161941685.01128
act_16,2011-08-01,138789380726.0392
act_16,2011-09-01,140532657856.71872
act_16,2011-10-01,138519877770.4191
act_16,2011-11-01,140043385864.09818
act_16,2011-12-01,144244215661.48486
act_16,2012-01-01,141360729475.62146
act_16,2012-02-01,144203623615.18198
act_16,2012-03-01,140068467364.67212
act_16,2012-04-01,143350200580.94302
act_16,2012-05-01,144957662444.30365
act_16,2012-06-01,149158204505.2505
act_16,2012-07-01,153058212385.9617
act_16,2012-08-01,162541820377.90182
act_16,2012-09-01,165510989646.78156
act_16,2012-10-01,166520261567.92606
act_16,2012-11-01,171755074349.38284
act_16,2012-12-01,173868206683.7195
act_16,2013-01-01,169291377033.9418
act_16,2013-02-01,166776638501.98013
act_16,2013-03-01,170108228949.32852
